player_id,cohort_id,cohort_day_of_week,player_type,player_lifetime,session_count,player_churn,begin_session_count_last_day -1 ,end_session_count_last_day -1 ,begin_stage_count_last_day -1 ,end_stage_count_last_day -1 ,begin_session_count_last_day -2 ,end_session_count_last_day -2 ,begin_stage_count_last_day -2 ,end_stage_count_last_day -2 ,begin_session_count_last_day -3 ,end_session_count_last_day -3 ,begin_stage_count_last_day -3 ,end_stage_count_last_day -3 ,begin_session_count_last_day -4 ,end_session_count_last_day -4 ,begin_stage_count_last_day -4 ,end_stage_count_last_day -4 ,begin_session_count_last_day -5 ,end_session_count_last_day -5 ,begin_stage_count_last_day -5 ,end_stage_count_last_day -5 ,begin_session_count_last_day -6 ,end_session_count_last_day -6 ,begin_stage_count_last_day -6 ,end_stage_count_last_day -6 ,begin_session_count_last_day -7 ,end_session_count_last_day -7 ,begin_stage_count_last_day -7 ,end_stage_count_last_day -7 ,begin_session_count_last_week -1 ,end_session_count_last_week -1 ,begin_stage_count_last_week -1 ,end_stage_count_last_week -1 ,begin_session_count_last_week -2 ,end_session_count_last_week -2 ,begin_stage_count_last_week -2 ,end_stage_count_last_week -2 ,begin_session_count_last_week -3 ,end_session_count_last_week -3 ,begin_stage_count_last_week -3 ,end_stage_count_last_week -3 ,begin_session_count_last_month -1 ,end_session_count_last_month -1 ,begin_stage_count_last_month -1 ,end_stage_count_last_month -1 ,begin_session_count_last_month -2 ,end_session_count_last_month -2 ,begin_stage_count_last_month -2 ,end_stage_count_last_month -2 ,begin_session_time_of_day_mean_last_day -1 ,end_session_time_of_day_mean_last_day -1 ,begin_stage_time_of_day_mean_last_day -1 ,end_stage_time_of_day_mean_last_day -1 ,begin_session_time_of_day_mean_last_day -2 ,end_session_time_of_day_mean_last_day -2 ,begin_stage_time_of_day_mean_last_day -2 ,end_stage_time_of_day_mean_last_day -2 ,begin_session_time_of_day_mean_last_day -3 ,end_session_time_of_day_mean_last_day -3 ,begin_stage_time_of_day_mean_last_day -3 ,end_stage_time_of_day_mean_last_day -3 ,begin_session_time_of_day_mean_last_day -4 ,end_session_time_of_day_mean_last_day -4 ,begin_stage_time_of_day_mean_last_day -4 ,end_stage_time_of_day_mean_last_day -4 ,begin_session_time_of_day_mean_last_day -5 ,end_session_time_of_day_mean_last_day -5 ,begin_stage_time_of_day_mean_last_day -5 ,end_stage_time_of_day_mean_last_day -5 ,begin_session_time_of_day_mean_last_day -6 ,end_session_time_of_day_mean_last_day -6 ,begin_stage_time_of_day_mean_last_day -6 ,end_stage_time_of_day_mean_last_day -6 ,begin_session_time_of_day_mean_last_day -7 ,end_session_time_of_day_mean_last_day -7 ,begin_stage_time_of_day_mean_last_day -7 ,end_stage_time_of_day_mean_last_day -7 ,begin_session_time_of_day_mean_last_week -1 ,end_session_time_of_day_mean_last_week -1 ,begin_stage_time_of_day_mean_last_week -1 ,end_stage_time_of_day_mean_last_week -1 ,begin_session_time_of_day_mean_last_week -2 ,end_session_time_of_day_mean_last_week -2 ,begin_stage_time_of_day_mean_last_week -2 ,end_stage_time_of_day_mean_last_week -2 ,begin_session_time_of_day_mean_last_week -3 ,end_session_time_of_day_mean_last_week -3 ,begin_stage_time_of_day_mean_last_week -3 ,end_stage_time_of_day_mean_last_week -3 ,begin_session_time_of_day_mean_last_month -1 ,end_session_time_of_day_mean_last_month -1 ,begin_stage_time_of_day_mean_last_month -1 ,end_stage_time_of_day_mean_last_month -1 ,begin_session_time_of_day_mean_last_month -2 ,end_session_time_of_day_mean_last_month -2 ,begin_stage_time_of_day_mean_last_month -2 ,end_stage_time_of_day_mean_last_month -2 ,begin_session_time_of_day_std_last_day -1 ,end_session_time_of_day_std_last_day -1 ,begin_stage_time_of_day_std_last_day -1 ,end_stage_time_of_day_std_last_day -1 ,begin_session_time_of_day_std_last_day -2 ,end_session_time_of_day_std_last_day -2 ,begin_stage_time_of_day_std_last_day -2 ,end_stage_time_of_day_std_last_day -2 ,begin_session_time_of_day_std_last_day -3 ,end_session_time_of_day_std_last_day -3 ,begin_stage_time_of_day_std_last_day -3 ,end_stage_time_of_day_std_last_day -3 ,begin_session_time_of_day_std_last_day -4 ,end_session_time_of_day_std_last_day -4 ,begin_stage_time_of_day_std_last_day -4 ,end_stage_time_of_day_std_last_day -4 ,begin_session_time_of_day_std_last_day -5 ,end_session_time_of_day_std_last_day -5 ,begin_stage_time_of_day_std_last_day -5 ,end_stage_time_of_day_std_last_day -5 ,begin_session_time_of_day_std_last_day -6 ,end_session_time_of_day_std_last_day -6 ,begin_stage_time_of_day_std_last_day -6 ,end_stage_time_of_day_std_last_day -6 ,begin_session_time_of_day_std_last_day -7 ,end_session_time_of_day_std_last_day -7 ,begin_stage_time_of_day_std_last_day -7 ,end_stage_time_of_day_std_last_day -7 ,begin_session_time_of_day_std_last_week -1 ,end_session_time_of_day_std_last_week -1 ,begin_stage_time_of_day_std_last_week -1 ,end_stage_time_of_day_std_last_week -1 ,begin_session_time_of_day_std_last_week -2 ,end_session_time_of_day_std_last_week -2 ,begin_stage_time_of_day_std_last_week -2 ,end_stage_time_of_day_std_last_week -2 ,begin_session_time_of_day_std_last_week -3 ,end_session_time_of_day_std_last_week -3 ,begin_stage_time_of_day_std_last_week -3 ,end_stage_time_of_day_std_last_week -3 ,begin_session_time_of_day_std_last_month -1 ,end_session_time_of_day_std_last_month -1 ,begin_stage_time_of_day_std_last_month -1 ,end_stage_time_of_day_std_last_month -1 ,begin_session_time_of_day_std_last_month -2 ,end_session_time_of_day_std_last_month -2 ,begin_stage_time_of_day_std_last_month -2 ,end_stage_time_of_day_std_last_month -2 
f792613e4546402e84d759f0ea9dd9e2,2023_11_13,0,hardcore,5868821.013,56,FALSE,2,2,37,37,0,1,6,6,3,2,49,49,2,2,31,31,1,1,18,18,0,0,0,0,1,1,4,4,9,9,145,145,2,2,47,47,5,5,120,120,19,19,337,337,21,21,399,399,13950.23524,18890.40648,14061.76126,14123.48673,0,28514.50674,27789.55029,27849.53797,76455.49596,63063.60252,73707.71082,73768.61452,14176.33636,18943.48644,12404.13604,12463.64439,56084.32241,63297.63737,59779.05168,59841.99071,0,0,0,0,27654.27674,29322.22028,28432.13333,28494.36495,41039.80336,45481.03948,79234.34468,79295.41115,85307.32817,3237.32407,84162.52513,84222.70284,37225.41361,42509.55593,65392.89081,65452.07935,69129.5907,73540.48063,31086.27246,31146.51805,85271.76967,4008.208545,62625.14878,62684.70283,15067.30076,11858.09527,9490.229723,9490.360742,0,,335.799055,340.116077,38627.89165,32906.28553,18283.1135,18282.75814,12763.66086,9252.923659,6788.253103,6787.593231,,,2066.523393,2069.242884,0,0,0,0,,,445.113577,435.396482,183741.7255,184140.0184,140801.4808,140801.4383,8635.806624,4574.685114,3864.109468,3866.181528,125782.2856,126784.5567,104231.8713,104233.102,725148.8387,725511.4143,620558.4108,620559.1465,722681.5412,723200.8172,725938.781,725938.6148
deb2b2510df04d16b9bb2f9f125f63ac,2023_11_13,0,hardcore,6098491.401,50,FALSE,1,1,19,19,0,0,0,0,1,1,9,9,0,0,0,0,3,3,42,42,1,1,6,6,1,1,10,10,7,7,86,86,2,2,48,48,5,5,81,81,20,20,336,336,14,14,279,279,78313.72185,85505.26517,81865.5075,81920.43811,0,0,0,0,26055.74329,28902.4064,27477.49035,27536.63922,0,0,0,0,32273.57885,36152.39979,48637.15519,48695.12633,24911.50875,26862.40131,25867.67426,25928.18466,23748.74777,26937.89348,25458.5623,25520.93785,72721.49403,76552.16653,31396.44468,31454.55662,52071.48171,57330.05988,31038.06155,31097.73139,23747.54382,28809.40254,85064.78261,85126.04871,28720.77091,33245.25243,15732.87953,15792.53485,2098.151749,7257.305614,48550.44134,48610.04884,,,2022.678426,2022.377675,0,0,0,0,,,837.729812,838.682958,0,0,0,0,35093.02171,37729.19975,31066.03885,31064.95485,,,531.606257,534.92431,,,891.574504,890.669112,188773.428,190220.2337,188416.3973,188414.3497,131664.7311,134572.1181,70902.97429,70902.42676,111168.8437,109524.504,78349.73038,78351.29154,777575.9237,777271.4526,747093.5305,747092.7366,828121.105,828069.5575,800505.4723,800504.2235
988691f2e3f3430e9be1f800bcfebe1a,2023_11_13,0,casual,5749632.815,14,FALSE,1,1,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20,20,0,0,0,0,1,1,8,8,3,3,51,51,6,6,63,63,76738.74809,83856.08735,80329.24701,80386.83488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76738.74809,83856.08735,80329.24701,80386.83488,0,0,0,0,75258.01494,77963.72835,76614.33114,76671.96069,71591.33545,77261.29569,27710.66314,27769.45662,14583.49522,18379.22614,7170.409556,7231.259956,,,2140.120665,2139.499948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2140.120665,2139.499948,0,0,0,0,,,776.597123,778.561626,1175566.243,1175690.822,1085619.909,1085618.688,800557.4092,801490.2102,688227.8897,688227.6776
ade44cc5f0af4d90beb2d878347570a8,2023_11_13,0,hardcore,5828019.335,48,FALSE,1,1,11,11,1,1,20,20,1,1,5,5,1,1,5,5,1,1,18,18,1,1,2,2,1,1,39,39,7,7,100,100,3,3,72,72,2,2,37,37,16,16,259,259,17,17,283,283,74880.92944,78234.62034,76569.00352,76630.43065,61870.16222,69005.62934,65347.20773,65405.41148,23351.88822,25148.55513,24295.18352,24359.32587,23296.83477,25270.584,24347.83428,24406.18604,85867.37068,2843.610996,1185.53513,1248.215825,65838.16805,66847.13192,66272.52805,66319.40582,85088.74673,5900.665969,2276.570345,2337.629046,35342.0143,39035.82824,60046.89214,60107.44756,78315.99208,84356.24194,68255.41051,68318.02091,15070.36853,19896.37718,66013.14569,66069.5527,12283.16333,16607.10537,31098.22973,31158.58314,70073.31275,74809.56834,64934.20213,64994.30792,,,977.952504,980.013598,,,2070.129321,2070.540147,,,538.628255,543.699636,,,575.649689,578.394925,,,999.787563,1000.177954,,,229.294021,239.020643,,,2049.99287,2051.319944,207118.8044,207008.6269,226908.5895,226908.0782,89809.01433,88030.00519,60978.03867,60977.34995,229101.819,232452.8776,157974.3424,157974.1894,787504.9466,787526.1618,661002.8478,661003.6683,829712.7317,830590.5415,797805.1348,797805.3593
b2dc17b6713c44b8b8e5183a30ccf42d,2023_11_13,0,hardcore,5990087.201,45,FALSE,1,1,3,3,1,1,5,5,0,0,0,0,0,0,0,0,1,1,40,40,0,0,0,0,1,1,8,8,4,4,56,56,5,5,82,82,3,3,73,73,17,17,308,308,16,16,353,353,66625.00606,67741.50899,67193.37816,67249.51157,24479.08622,26064.67337,25237.80532,25299.78738,0,0,0,0,0,0,0,0,60469.99231,67600.53342,63957.98931,64015.79582,0,0,0,0,67930.25995,70667.8322,69288.56528,69351.95831,54876.08614,58018.63699,66064.23671,66123.12448,16519.20902,21283.40198,82687.84765,82748.57938,8564.282472,14331.83864,32691.60323,32750.50143,14922.89084,19606.70608,72819.72066,72879.63324,24958.64361,30402.59913,31825.62877,31885.74158,,,330.089409,349.53818,,,457.769929,463.452013,0,0,0,0,0,0,0,0,,,2064.68034,2065.791184,0,0,0,0,,,760.649985,758.504881,265083.8125,263890.3664,142932.631,142931.5473,81460.11353,79468.85613,69011.8274,69012.00094,53054.58486,54578.28536,44915.33645,44913.79405,730264.9777,729366.377,663785.3353,663784.8856,685890.0174,686253.5951,556433.475,556433.8653
80362fd8153b4aee8260496f58d2d851,2023_11_13,0,casual,5789451.199,22,FALSE,1,1,4,4,1,1,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,24,24,3,3,47,47,4,4,64,64,1,1,24,24,10,10,150,150,5,5,57,57,40516.59154,42445.00795,41466.51833,41530.26405,7003.11589,14242.42552,10618.40992,10679.24484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66080.85144,73254.77188,69750.86734,69808.14407,66666.85296,72114.06845,45277.37613,45336.64183,7003.311813,12164.50128,586.08488,644.497299,70347.49671,77653.46693,74002.15789,74061.0763,7820.395928,12778.68863,69712.13371,69770.85501,43914.26179,47670.05784,25990.96985,26050.16966,,,494.756172,495.352599,,,2067.073143,2066.955651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2124.433668,2120.773565,305742.328,303764.042,244403.9944,244406.1151,84734.00213,84226.88283,78726.26131,78727.41381,,,2084.313286,2084.082272,694087.7614,694711.8752,531885.2285,531885.821,426541.9277,427121.0718,353144.6317,353146.7595
17603a31f34942a28372d2f9c5e01e27,2023_11_13,0,casual,5811992.139,19,FALSE,2,2,26,26,1,1,20,20,1,1,23,23,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,5,5,74,74,1,1,8,8,3,3,38,38,10,10,139,139,3,3,29,29,66401.51008,70875.28222,67314.94471,67373.33658,77783.01932,85010.93448,81576.62787,81639.38112,73671.97114,80953.00931,77279.21266,77339.64096,0,0,0,0,0,0,0,0,0,0,0,0,11058.87813,12805.12179,11938.68083,11998.78616,41783.37775,46823.92601,81032.92453,81093.24387,44275.39966,47343.19178,45949.12674,46009.47459,10857.40818,14831.88303,38043.9242,38103.81808,81363.96349,86090.70725,49281.8706,49342.35309,24908.27963,28352.81382,80536.43263,80596.11539,5710.061423,1977.202087,2890.332249,2885.92883,,,2142.823128,2141.115368,,,2103.948174,2102.258518,0,0,0,0,0,0,0,0,0,0,0,0,,,512.206767,520.079821,236573.4766,237595.1152,152835.2254,152834.4925,,,889.991954,892.66166,210299.057,213115.418,170072.3607,170071.8521,761829.3374,762183.2501,729214.6551,729214.2437,682598.7833,683793.4389,593339.9998,593337.3364
77e07173dbb34c4099e868bf3aa081a5,2023_11_13,0,hardcore,5971673.981,52,FALSE,1,1,0,0,2,2,11,11,2,2,36,36,0,0,0,0,0,1,6,7,2,1,25,24,0,0,0,0,7,7,78,78,5,5,62,62,1,1,25,25,16,16,211,211,19,19,296,296,59619.22283,59661.4384,0,0,83171.0431,85139.479,735.706562,797.621635,5086.640421,10777.23499,4659.46774,4718.544432,0,0,0,0,0,61818.48921,60700.12378,60613.90902,22255.47879,78995.1902,36107.51963,35189.97391,0,0,0,0,77120.79249,80729.79226,14065.67108,14126.89967,82524.82069,232.525387,33090.61504,33149.03927,2710.712273,9956.056173,6346.730595,6408.325997,32693.80117,37024.94282,62159.73632,62219.99476,53345.33997,57220.13282,72671.02443,72730.99694,,,0,0,15506.02043,15916.50824,11269.44046,11266.29449,18213.08228,16075.08066,11944.58452,11944.61805,0,0,0,0,0,,540.063605,628.864851,45808.95714,,31475.03627,31760.05471,0,0,0,0,174288.3567,172767.8354,124154.0461,124152.5117,163963.5344,165000.6819,81032.89544,81033.40011,,,2125.571852,2127.263341,742406.9978,741408.0824,728001.9147,728001.929,734280.7409,733900.2367,716936.38,716937.4564
cb601e7cac524f04b1b5547b2f2fc749,2023_11_13,0,casual,5585672.137,17,FALSE,1,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19,19,0,0,0,0,1,1,19,19,3,3,47,47,2,2,17,17,2,2,42,42,8,8,126,126,6,6,107,107,19231.16123,22306.25975,20701.83635,20762.02118,0,0,0,0,0,0,0,0,0,0,0,0,75104.17943,82349.87614,78801.72,78861.93523,0,0,0,0,61807.77907,68955.82703,65314.22517,65370.71075,52047.70658,57870.65431,75091.90394,75150.60562,1647.251308,4490.580955,45542.8364,45604.98546,79619.58846,346.485538,22035.74,22095.68912,47569.23956,53146.81626,12127.34913,12187.31966,29430.60144,34336.10374,10130.16456,10190.48119,,,898.858595,901.513924,0,0,0,0,0,0,0,0,0,0,0,0,,,2054.437544,2056.895628,0,0,0,0,,,2000.992473,2000.130385,286414.1838,284180.6001,204145.9898,204147.3649,353112.6007,352625.2649,253152.305,253152.5446,374250.3263,374232.4188,266633.1053,266632.176,779896.2985,778912.8186,742574.425,742573.7514,599591.9577,599928.0875,618175.4225,618175.901
56a79c8a7ced45c48975db14c1f7ccdc,2023_11_13,0,hardcore,6066295.614,51,FALSE,1,1,39,39,0,0,0,0,0,0,0,0,0,0,0,0,1,1,39,39,1,1,10,10,1,1,24,24,4,4,112,112,4,4,54,54,3,3,86,86,15,15,333,333,14,14,274,274,68729.00531,75866.54172,72293.44801,72352.08527,0,0,0,0,0,0,0,0,0,0,0,0,59012.89057,66216.96167,62549.10941,62608.62495,15256.74226,18405.60789,16829.20856,16888.50262,58581.10755,65829.91989,62234.37123,62293.01886,71994.93642,78179.75779,50992.64942,51051.65337,52451.80367,55370.71756,15555.15325,15613.51928,58206.55418,65451.11778,60872.30079,60932.89819,37593.41288,42775.56965,85369.0216,85428.75091,12566.71748,17929.11074,27141.57451,27201.7799,,,2087.338448,2089.260532,0,0,0,0,0,0,0,0,0,0,0,0,,,2050.406671,2049.678564,,,929.968283,936.338478,,,2098.533158,2098.188515,239809.147,240580.0415,216261.8601,216261.6996,97642.16764,96730.53741,53187.44133,53188.12359,92884.97118,92892.74109,68433.19158,68433.83075,722803.1597,722746.0179,750886.7535,750885.9134,631031.0968,630899.3832,544231.0245,544231.0942
7e03015142d24bfcac4753be76b9cda9,2023_11_13,0,casual,5713540.321,19,FALSE,2,2,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19,19,3,3,51,51,2,2,27,27,1,1,21,21,7,7,105,105,4,4,70,70,29551.32058,34017.87902,15682.94714,15739.15084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7270.665434,14477.02164,10969.02092,11028.14231,22124.43553,27504.2599,79997.36678,80054.65747,54340.78767,59148.69267,75889.76504,75950.30286,47134.82089,54447.1155,50949.5516,51013.7875,49720.30886,54728.71177,6692.452526,6752.063292,61454.10331,67707.05032,78641.00953,78701.81818,53950.69683,50041.88131,33624.14347,33624.73605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2106.812791,2111.21826,314484.5451,312589.5343,256805.1216,256803.7657,235274.1012,231922.0089,153771.0492,153770.6306,,,2157.853481,2157.222294,737280.4958,737215.0026,665219.0325,665216.4588,751523.5399,753323.9168,526196.5369,526198.4988
5c58064611294545ab1322f0ee11045d,2023_11_13,0,hardcore,5808321.446,56,FALSE,2,2,59,59,1,1,13,13,0,0,0,0,0,0,0,0,1,1,20,20,0,0,0,0,1,1,11,11,5,5,103,103,3,3,43,43,4,4,91,91,20,20,377,377,23,23,426,426,51890.83369,57232.5596,61278.00748,61336.55835,23605.89289,26057.77217,24759.3669,24820.87487,0,0,0,0,0,0,0,0,12364.3407,16083.86606,14197.41818,14259.04077,0,0,0,0,23981.7686,25925.15851,24953.10882,25007.9552,15466.73391,19226.38319,83072.88128,83132.0062,22966.41516,27096.71972,61668.81602,61728.59586,11909.60427,18036.08389,18903.4657,18964.02983,58242.87486,63001.3606,41754.33097,41814.17897,75397.37232,80468.40115,75581.61373,75641.23548,28186.70912,30698.43304,19943.63993,19944.20712,,,685.399874,689.11374,0,0,0,0,0,0,0,0,,,1060.907772,1061.192724,0,0,0,0,,,573.787324,570.776519,245890.9905,247145.0905,206267.7665,206267.9262,118408.115,121158.3956,99787.44246,99785.52074,127089.1452,127232.4472,108529.7851,108529.4104,798424.1013,798105.575,783772.296,783771.9664,639082.7348,639736.6304,629042.9617,629042.7986
d1577e89d6d940629b71ddfe0d41e83f,2023_11_13,0,hardcore,5960856.043,54,FALSE,1,1,7,7,1,1,5,5,0,0,0,0,2,2,47,47,2,2,42,42,0,0,0,0,1,1,9,9,7,7,110,110,5,5,122,122,5,5,63,63,21,21,346,346,19,19,408,408,59764.59845,61234.12924,60473.4413,60536.66147,25904.25612,26948.20966,26373.49239,26434.62485,0,0,0,0,83193.73984,1769.00184,84988.42926,85049.16473,5874.584046,10214.74429,78802.78329,78861.74196,0,0,0,0,56186.6175,59054.04247,57707.07996,57765.74076,21027.44569,24457.69624,62817.43949,62877.50296,21092.67772,26506.79134,28497.58056,28558.00071,71497.97073,75461.15952,23263.52186,23323.15965,1077.589842,5296.577393,79834.50208,79894.7171,52992.34811,57996.60726,38707.8733,38768.30654,,,389.863683,386.991311,,,269.320835,274.313582,0,0,0,0,3048.245314,85.494002,2073.51971,2072.698817,27639.98173,23644.27266,9690.390041,9691.435761,0,0,0,0,,,797.763439,798.188831,179398.8394,178242.454,120896.7047,120897.8679,102223.8191,102983.0074,107267.5435,107266.3305,181235.7688,181882.6347,133881.2299,133882.1237,732074.9562,731795.0256,633004.2898,633004.1946,774920.5758,775381.2055,725436.0911,725435.9321
34ea60a796784482a1bfe17970efdfed,2023_11_13,0,hardcore,5962755.442,53,FALSE,1,1,5,5,0,0,0,0,0,0,0,0,2,2,29,29,1,1,39,39,0,0,0,0,0,1,0,1,4,5,73,74,5,4,93,92,4,4,33,33,19,20,342,342,18,17,283,283,62800.41101,64406.36762,63526.45983,63577.30448,0,0,0,0,0,0,0,0,38451.91468,43005.76888,51032.57121,51090.20508,66844.02615,74024.77358,70361.49637,70425.21809,0,0,0,0,0,64498.9643,0,64433.95887,73237.06663,5948.32865,74050.34552,70477.2964,27356.04848,67588.18367,82640.98988,80080.84237,50102.63306,52939.15355,60790.47353,60847.74392,19331.57889,51833.34017,15517.29024,15576.56657,17120.21631,39444.99605,73316.27231,73376.17627,,,443.505226,445.853191,0,0,0,0,0,0,0,0,20264.21685,24260.14268,12255.52984,12257.16672,,,2047.089754,2046.138694,0,0,0,0,0,,0,,179651.5139,222264.5117,117778.7181,121069.7038,147106.4204,103187.657,103754.2164,101183.7074,138648.7045,136321.7859,113747.9915,113748.8067,772697.7945,795871.3674,760072.1548,760072.1342,736852.591,697485.0783,707227.3864,707227.8166
e5d58bfd34ab4801ac96d38938166932,2023_11_13,0,casual,5706645.597,19,FALSE,1,1,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,23,23,1,1,8,8,1,2,24,24,5,5,72,72,9,9,165,165,62856.97218,70119.98136,66478.0532,66535.71924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62856.97218,70119.98136,66478.0532,66535.71924,9677.755309,13033.26997,11305.11183,11363.56799,47699.14163,19478.82205,20785.01605,20843.8637,5002.516648,9713.593725,65952.61624,66011.04758,21886.45494,26587.347,5590.036859,5649.00517,,,2044.311394,2045.412567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2044.311394,2045.412567,,,897.595998,894.030366,,285813.4231,114891.652,114897.1558,779537.6162,780119.3041,834722.1909,834721.8882,600184.5062,600413.2968,454810.9142,454809.5022
f26686b0ae9a44c487231e0068a1eabd,2023_11_13,0,hardcore,5782780.809,61,FALSE,2,2,64,64,2,2,30,30,0,0,0,0,1,1,20,20,0,1,11,11,1,0,7,7,0,0,0,0,6,6,132,132,3,3,71,71,7,7,88,88,20,20,348,348,25,25,397,397,26385.0776,33635.13869,38008.66557,38069.9188,74083.01696,78348.44483,74874.40408,74935.86789,0,0,0,0,68024.44606,75191.92295,71688.22132,71746.57599,0,68913.09361,67331.99968,67388.27435,63513.09361,0,64652.94365,64719.06315,0,0,0,0,41012.28813,46945.36393,77601.31627,77662.02136,38293.18672,44084.30419,28870.50787,28929.3505,42827.36965,45946.04628,71322.27876,71383.5762,83075.01031,1261.854224,2520.785301,2580.644435,38840.65492,43234.02548,69046.39334,69106.63987,45618.58335,45583.54561,31531.00114,31530.6567,5573.003574,1466.896126,2835.46005,2837.260572,0,0,0,0,,,2109.109191,2112.68142,0,,913.805267,910.082566,,0,634.173854,630.530473,0,0,0,0,162245.0776,162543.0049,155184.8551,155185.6121,179899.258,180733.8634,157670.6893,157671.2051,243984.8925,244168.8604,187992.7411,187991.8132,788113.6923,789088.3757,772295.2923,772296.1452,741912.6631,742208.9041,694478.8308,694478.2033
2924024e52cc4ee38725b41b0230de46,2023_11_13,0,hardcore,5829668.634,46,FALSE,2,2,47,47,0,0,0,0,1,1,9,9,0,0,0,0,0,0,0,0,1,1,12,12,0,0,0,0,4,4,68,68,5,5,108,108,3,3,34,34,17,17,322,322,18,18,364,364,223.519777,4879.399364,69582.14934,69640.8083,0,0,0,0,82821.13871,85779.16509,84324.17353,84386.26366,0,0,0,0,0,0,0,0,67819.25243,70060.45876,68952.96072,69010.3845,0,0,0,0,16171.85767,19799.60564,58716.38396,58775.27907,63761.96851,69123.47781,47045.64082,47107.14442,27913.04974,31623.60103,48498.71603,48556.84898,31362.5284,35723.12834,78803.70413,78864.2682,61667.82871,66828.95299,28807.41053,28867.72249,40665.91144,37193.39655,19892.07012,19890.59443,0,0,0,0,,,863.470914,860.123808,0,0,0,0,0,0,0,0,,,662.493632,666.925947,0,0,0,0,214209.2662,215157.0073,165977.2979,165977.4555,102649.1027,101909.2154,117400.7821,117400.4228,109165.9343,110260.5291,68807.31336,68808.45248,769162.7676,769189.204,777165.1846,777164.6607,718794.8165,719168.8395,687527.288,687527.4948
ee1b523278eb41828d5f124bfc6a8610,2023_11_13,0,hardcore,5784559.07,53,FALSE,2,2,45,45,1,1,24,24,0,0,0,0,0,0,0,0,1,1,14,14,0,0,0,0,1,1,7,7,5,5,90,90,4,4,51,51,6,6,121,121,19,19,356,356,19,19,327,327,26943.25507,34138.72094,29669.68921,29729.60707,74250.36926,81476.91227,77964.32509,78022.20649,0,0,0,0,0,0,0,0,74330.91897,78674.18959,76491.02598,76551.47496,0,0,0,0,27260.69098,28578.45543,27891.04238,27946.33867,80505.69787,85961.39983,68893.23863,68952.3366,80644.55443,84660.42077,85075.98563,85136.57059,6972.217827,11483.65868,21497.72467,21558.68356,28873.59654,33801.46589,70576.83407,70636.51956,27080.97968,31825.27391,34916.72978,34976.50045,54625.28027,54595.11331,39132.31136,39133.03944,,,2088.204344,2088.480972,0,0,0,0,0,0,0,0,,,1235.024958,1239.968026,0,0,0,0,,,358.14641,357.346101,236450.0757,238933.9073,177525.9084,177526.6387,152252.0577,156116.7465,72971.76309,72971.34856,212975.9282,213651.5606,224552.8368,224552.2669,717353.1386,717733.5869,740160.8904,740161.0912,729798.1137,730561.1013,679291.3221,679291.4375
3d3978f206414c96955990339b0b80b6,2023_11_13,0,hardcore,5945553.973,57,FALSE,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,33,33,0,0,0,0,3,3,35,35,7,7,86,86,7,7,132,132,21,21,313,313,21,21,372,372,61363.15933,62464.34101,61916.84148,61988.2491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18062.60462,23171.6872,16992.21576,17052.57421,0,0,0,0,3696.12286,7469.238472,44245.05152,44306.04135,16131.59057,18951.40394,4222.923091,4282.130592,423.745225,4492.340692,74377.94544,74438.14654,85334.47055,2638.017829,79327.81793,79388.01553,7529.418861,12529.93178,1807.03612,1867.172514,,,282.304087,270.152624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12949.47677,9763.974782,7476.578032,7475.209511,0,0,0,0,274567.6302,272188.5182,112551.6816,112554.1919,176055.018,176087.2728,145995.2301,145994.6016,153356.8339,152502.6848,135085.4464,135087.4595,627296.0892,626728.0096,542525.8117,542525.8083,833921.3314,833979.1432,802623.9387,802623.6401
